File Name: not saved
Channel 1: 'EMG 1', 22502 values, raw ADC, no filters.
Channel 2: 'EMG 2', 22502 values, raw ADC, no filters.
Channel 3: 'EMG 3', 22502 values, raw ADC, no filters.
Channel 4: 'EMG 4', 22502 values, raw ADC, no filters.
Digitals combined (event=16, d=8, c=4, b=2, a=1): 22502 values, .

-74	79	-120	-67	31
-109	140	92	-39	31
-75	148	242	244	31
-78	54	277	152	31
-64	0	257	2	31
-17	-34	156	18	31
96	-76	131	-7	31
156	-116	133	12	31
42	-114	44	25	31
77	-89	58	31	31
97	-52	124	42	31
61	-32	129	8	31
56	-75	109	-9	31
28	-54	48	-46	31
13	-9	11	-21	31
-26	21	-75	45	31
-6	49	-156	132	31
0	27	-176	175	31
-39	9	-213	59	31
-59	12	-111	6	31
-20	-39	-46	41	31
16	-147	-7	-87	31
39	12	81	-272	31
40	493	56	-285	31
56	578	-1	-159	31
97	197	-102	-38	31
33	-15	-114	-63	31
40	-181	-18	-40	31
58	-432	89	49	31
49	-433	159	36	31
29	-182	136	106	31
-26	-20	180	169	31
-22	6	162	157	31
-33	52	67	29	31
-8	99	31	-19	31
-97	237	23	89	31
-159	237	165	101	31
-89	70	116	161	31
-87	145	-134	116	31
-41	259	-246	80	31
-65	5	-404	71	31
25	-286	-352	16	31
117	-220	-104	70	31
-21	-255	94	64	31
-59	-343	250	187	31
-34	-171	290	198	31
-16	-54	184	-91	31
-4	-18	-43	-265	31
8	15	-121	-390	31
-25	21	-114	-453	31
-58	56	-85	-255	31
-37	229	104	-92	31
-22	311	184	34	31
17	148	-14	147	31
21	130	-191	62	31
33	57	-257	44	31
60	-247	-146	66	31
65	-254	-89	-13	31
107	44	-100	-131	31
122	123	149	-209	31
69	85	246	-124	31
81	88	240	121	31
86	-46	206	334	31
16	-137	94	448	31
2	-151	-6	517	31
-7	-71	-197	277	31
-24	25	-220	-42	31
-21	27	-100	-96	31
-29	54	14	-124	31
-51	47	122	-294	31
-31	26	209	-434	31
6	28	324	-490	31
22	26	298	-595	31
36	26	141	-359	31
30	20	-32	133	31
52	5	-260	190	31
26	0	-315	-137	31
27	25	-227	264	31
33	51	-164	1010	31
-13	57	-32	904	31
-48	7	14	548	31
-63	-51	7	260	31
-12	74	70	102	31
-42	249	65	-136	31
-82	127	192	-324	31
-85	-155	297	-359	31
-4	-205	79	-532	31
37	-57	-47	-282	31
-65	5	-33	377	31
-51	-1	-122	577	31
-17	-16	-324	51	31
32	-20	-301	-145	31
17	17	-46	-12	31
-40	33	25	-134	31
50	24	44	-168	31
7	7	-67	-180	31
-10	11	-154	-177	31
64	12	-49	-199	31
8	21	42	-119	31
-62	24	132	112	31
-121	5	169	151	31
-44	0	168	-69	31
25	-4	149	-307	31
-9	-4	180	-353	31
-36	-14	237	-330	31
-41	-18	200	-304	31
2	0	162	-170	31
24	15	61	345	31
114	7	-217	791	31
122	-5	-405	248	31
80	-18	-357	-350	31
126	-46	-249	-112	31
84	102	-230	51	31
16	422	-177	204	31
-44	362	-74	389	31
-113	61	16	248	31
-132	-12	309	117	31
-55	-193	453	-29	31
58	-425	339	41	31
68	-392	237	35	31
-124	-155	153	-22	31
-166	-15	101	50	31
2	-19	-1	-6	31
11	36	-31	-42	31
71	23	7	-112	31
85	34	-11	-72	31
104	49	-34	-42	31
115	41	-24	-42	31
6	74	31	-19	31
45	40	88	15	31
-47	-1	-2	10	31
-137	-42	-148	-78	31
3	-43	-215	-94	31
41	-41	-265	-114	31
-73	-36	-182	-129	31
-52	-11	23	-155	31
29	3	104	-151	31
-4	34	29	38	31
27	16	-69	282	31
44	27	-76	228	31
57	46	49	372	31
85	44	41	502	31
104	43	33	89	31
104	21	11	-97	31
44	20	-139	-143	31
84	22	-77	-296	31
58	112	16	-493	31
-16	345	84	-321	31
23	546	204	-44	31
-10	400	259	-133	31
-94	68	142	-36	31
-120	-200	-21	196	31
-107	-569	-29	348	31
-42	-694	13	112	31
-23	-382	113	-24	31
-26	-115	241	26	31
43	-4	302	-74	31
-6	-26	164	36	31
-61	-62	-128	133	31
-44	37	-396	222	31
19	72	-567	61	31
35	31	-436	-54	31
39	47	-167	205	31
66	105	-31	-207	31
-102	84	-47	-630	31
-114	29	-110	-530	31
-21	31	-126	-573	31
-91	46	-62	-104	31
-47	34	100	444	31
7	18	161	746	31
12	27	34	988	31
20	64	-141	691	31
9	219	-242	155	31
70	354	-122	-177	31
84	202	204	-322	31
64	7	315	-263	31
46	-93	329	-187	31
56	-255	199	-22	31
77	-318	-14	168	31
36	-176	-2	39	31
27	-32	29	-109	31
17	-56	192	-33	31
-42	-37	204	191	31
-87	10	167	54	31
-61	2	147	-184	31
-58	19	19	-142	31
-37	12	4	-150	31
7	22	30	-86	31
-20	24	104	-45	31
24	29	75	-101	31
62	21	54	-246	31
33	6	22	-384	31
81	15	-49	-352	31
120	9	-57	-417	31
105	19	84	-450	31
112	19	320	66	31
86	17	124	850	31
-24	17	-259	1057	31
-112	36	-522	520	31
-56	8	-633	61	31
-13	20	-417	86	31
-41	176	-89	203	31
-89	107	160	234	31
-70	-84	194	41	31
-19	-59	94	42	31
-115	9	27	16	31
-99	38	-80	-184	31
24	-4	-136	-334	31
70	-57	-85	-564	31
96	-74	-3	-621	31
51	-81	134	-369	31
-32	-64	100	147	31
-68	-12	36	439	31
16	99	155	430	31
-30	72	180	224	31
-92	-8	36	-67	31
-42	2	-142	-418	31
-315	4	-47	-581	31
-507	14	114	-265	31
-352	4	140	551	31
-310	2	169	1172	31
-277	9	30	557	31
88	36	-232	62	31
457	58	-361	-41	31
427	41	-211	-748	31
463	39	63	-377	31
503	7	229	127	31
340	12	194	-157	31
217	67	124	-21	31
128	66	74	100	31
117	1	-29	326	31
31	-4	0	3	31
30	107	56	-137	31
15	217	39	-5	31
-42	128	6	-93	31
-3	-95	-1	-30	31
-44	-285	71	-345	31
1	-536	45	-182	31
12	-365	-36	1	31
-37	119	-98	86	31
-22	87	-128	257	31
41	-81	-106	69	31
44	1	-53	-74	31
18	82	100	-255	31
24	94	306	-264	31
-22	42	500	-156	31
-50	8	431	-66	31
-76	2	16	177	31
-52	9	-247	446	31
-21	23	-304	584	31
12	13	-422	491	31
12	36	-448	72	31
-68	53	-307	-431	31
-235	53	-147	-556	31
-309	52	-51	-520	31
-87	41	42	-290	31
-2	41	154	51	31
73	8	316	212	31
173	-47	467	660	31
-29	-111	290	728	31
-286	-131	81	81	31
-313	-59	39	-61	31
-116	-1	-132	-39	31
-2	39	-252	-280	31
-387	82	-176	-215	31
-1007	95	-15	-39	31
-601	74	-25	197	31
245	54	-129	86	31
305	45	-62	-500	31
471	-25	3	-691	31
659	11	84	-346	31
335	200	135	-99	31
222	195	42	145	31
295	-17	17	613	31
304	-197	-50	793	31
193	-137	-124	404	31
158	-57	-32	-58	31
118	-122	90	-85	31
-42	30	99	104	31
91	255	65	144	31
109	323	94	95	31
26	303	164	100	31
39	277	185	62	31
-53	292	67	-97	31
-91	40	-137	-230	31
-68	-367	-429	-207	31
-56	-479	-526	7	31
-86	-417	-297	-2	31
-42	-440	-37	-665	31
-20	-425	100	-983	31
-25	-147	137	-579	31
11	174	154	-137	31
46	195	159	409	31
54	-54	214	521	31
9	-149	254	462	31
15	26	219	432	31
-53	122	175	-33	31
-26	92	89	126	31
5	52	-76	397	31
-74	37	-239	263	31
-144	30	-210	166	31
-150	37	-59	-118	31
-58	55	62	-204	31
-70	57	105	-101	31
-37	142	122	21	31
-74	325	164	-107	31
5	329	36	-268	31
107	92	-79	-217	31
75	-76	-123	-156	31
193	-229	-169	-166	31
166	-355	-67	139	31
139	-272	121	688	31
-57	-49	230	412	31
-428	67	86	-200	31
-357	42	-7	-337	31
-81	67	-62	-385	31
-57	43	-132	-306	31
-132	34	-122	-203	31
47	39	-63	-11	31
128	14	62	276	31
-31	27	-25	322	31
67	21	-51	472	31
132	22	-85	508	31
99	16	-82	285	31
162	26	104	-34	31
118	23	70	-227	31
85	28	76	-85	31
57	58	97	-51	31
34	54	-39	-119	31
64	54	-139	-194	31
44	28	-118	-330	31
21	-1	-94	-238	31
-39	-16	-57	-82	31
-110	-40	159	37	31
-54	-48	217	263	31
-15	-7	96	330	31
-35	140	-9	330	31
2	328	-133	77	31
-67	303	-165	-198	31
-59	24	-73	-178	31
111	-159	76	-327	31
47	-333	151	-237	31
-29	-435	105	-143	31
10	-185	88	-132	31
16	3	109	47	31
61	6	74	14	31
61	28	143	32	31
24	20	251	61	31
-47	36	254	87	31
-68	95	293	139	31
4	102	274	144	31
-14	67	61	131	31
-61	-6	-310	-94	31
-41	-150	-672	-384	31
-40	-179	-775	-530	31
11	21	-568	-556	31
165	99	-243	-239	31
61	-24	3	407	31
-141	-1	66	562	31
-8	79	67	329	31
44	37	142	599	31
-20	20	154	761	31
-22	24	197	204	31
-139	27	247	-50	31
-83	26	168	59	31
-25	12	-26	32	31
-198	14	-172	19	31
-117	-76	-42	-481	31
122	-179	72	-669	31
-8	90	136	-139	31
-67	412	147	226	31
57	174	-11	457	31
7	-185	-170	372	31
-17	-12	-331	172	31
-11	373	-230	52	31
51	308	42	21	31
147	227	247	-122	31
130	251	285	-317	31
54	-35	153	-240	31
59	-225	62	-346	31
2	-210	17	-318	31
-80	-271	63	-102	31
-12	-455	189	104	31
6	-419	330	247	31
-22	-260	359	111	31
-24	-195	267	71	31
-12	-71	113	-49	31
-9	-39	-1	-229	31
-7	-21	-181	10	31
-22	22	-422	153	31
8	42	-457	215	31
78	82	-350	229	31
23	105	-137	-99	31
44	171	-25	-117	31
47	314	-14	-53	31
-16	466	-17	-66	31
-10	298	-56	-88	31
-71	3	-62	-187	31
-51	-128	-44	-106	31
-39	-273	50	-42	31
-63	-285	129	41	31
-64	-98	156	-1	31
-81	46	87	-262	31
-31	6	24	-521	31
14	-61	26	-615	31
1	-119	19	-532	31
-22	-52	77	-58	31
76	262	128	1033	31
117	443	204	1496	31
76	207	154	635	31
90	-132	-47	110	31
139	-213	-97	453	31
174	-196	-103	716	31
49	-165	-87	252	31
-61	-97	-59	-441	31
-54	-20	-160	-487	31
-34	61	-81	-384	31
-22	47	28	-404	31
-27	21	-22	-825	31
3	53	38	-590	31
20	50	19	31	31
14	39	-149	152	31
36	32	-200	402	31
32	16	-134	600	31
11	-9	-136	508	31
31	-35	-168	-17	31
46	-4	-61	-91	31
92	70	146	-139	31
45	110	220	-275	31
-94	86	277	-152	31
-86	52	228	-101	31
-39	66	122	0	31
-86	37	97	-61	31
-61	-44	-24	-7	31
-28	-39	-49	-19	31
-121	-49	-38	-31	31
-90	-140	36	-49	31
-31	-121	71	-93	31
-6	84	56	-70	31
66	188	81	-154	31
54	9	-14	-147	31
45	-86	-101	-57	31
62	9	-146	-12	31
77	63	-131	199	31
109	51	-92	653	31
103	22	-40	491	31
4	20	49	-14	31
-64	18	166	-30	31
48	-46	279	134	31
11	-31	309	-35	31
-172	159	194	-159	31
-70	173	102	21	31
-27	-45	74	-136	31
-43	-170	-106	-189	31
6	-84	-155	-221	31
-36	22	-217	-167	31
39	6	-266	128	31
66	94	8	274	31
66	231	241	143	31
90	153	185	-42	31
22	-14	-42	72	31
-15	-92	-122	-264	31
17	-277	-170	-331	31
-29	-426	-279	57	31
-47	-228	-247	-250	31
-66	17	-220	-194	31
-184	60	-236	57	31
-76	43	-180	-38	31
-49	45	-129	575	31
-29	93	-36	688	31
22	270	44	328	31
1	396	42	114	31
18	401	111	-232	31
-92	275	41	-155	31
79	-154	6	-360	31
116	-526	238	-563	31
99	-606	447	-492	31
153	-477	671	-264	31
-1	-189	706	3	31
57	-34	501	237	31
-74	9	233	379	31
-73	108	61	171	31
-9	168	60	464	31
-33	151	-151	835	31
203	145	-359	831	31
12	180	-358	535	31
-189	323	-522	-314	31
-101	310	-600	-790	31
-2	-8	-396	-485	31
96	-112	-247	-223	31
-53	-217	-94	-197	31
-66	-521	19	125	31
121	-313	-124	261	31
4	337	-200	-187	31
-87	398	-17	-463	31
49	-91	187	-425	31
52	-282	216	-582	31
-77	-217	224	-669	31
-132	-158	330	-357	31
37	-100	215	80	31
52	54	99	250	31
-34	219	162	374	31
-29	137	272	1044	31
-50	31	195	873	31
66	84	-51	-116	31
50	96	-61	4	31
42	84	-178	515	31
78	90	-270	521	31
71	88	-156	159	31
181	75	-36	157	31
111	33	-87	-152	31
-52	23	-175	-733	31
-32	17	24	-543	31
46	3	34	-459	31
-34	-19	30	-375	31
-76	-84	130	-375	31
-101	-147	267	-176	31
-178	-121	529	198	31
-197	-18	436	403	31
-136	23	128	338	31
32	40	-209	35	31
131	154	-647	557	31
105	372	-726	134	31
107	388	-341	-927	31
152	90	34	-294	31
36	-114	112	76	31
1	-273	64	-178	31
29	-325	95	48	31
14	-97	81	329	31
101	-29	82	400	31
54	-49	88	112	31
20	7	32	-22	31
36	26	3	-34	31
-32	106	-39	-137	31
-62	95	45	53	31
-39	39	156	272	31
-36	3	240	380	31
-93	-102	290	4	31
-71	-155	177	-613	31
-5	-151	-50	-532	31
-14	-61	-295	-413	31
-71	25	-259	-53	31
-114	32	-58	375	31
-85	37	160	-54	31
-11	31	450	-319	31
103	30	468	-342	31
148	-1	109	-270	31
82	9	-142	187	31
19	27	-225	1277	31
-21	9	-513	1991	31
-22	29	-702	720	31
-5	31	-378	247	31
26	48	-55	119	31
89	48	-39	-888	31
139	7	126	-588	31
107	43	252	-604	31
71	210	241	-137	31
4	297	151	405	31
-34	325	-82	-108	31
34	413	-97	-111	31
-31	66	-1	-299	31
32	-483	14	-572	31
9	-409	198	-569	31
-183	-153	475	-419	31
-240	-308	396	-322	31
-186	-388	109	-460	31
-138	-207	19	-136	31
-127	-28	-76	1011	31
77	-2	-314	1515	31
-2	12	-485	1055	31
30	58	-521	394	31
250	21	-449	-74	31
250	47	-357	242	31
148	67	-95	-387	31
74	80	284	-811	31
107	99	472	-214	31
20	164	527	-439	31
46	319	499	45	31
49	319	219	132	31
-51	224	-90	-36	31
-23	134	-170	114	31
65	-130	-119	-276	31
-26	-396	114	-259	31
7	-392	60	-223	31
32	-184	-126	-34	31
-156	107	-34	-114	31
-85	299	-57	-77	31
-50	173	-96	-20	31
9	-28	-70	-90	31
41	-165	34	-75	31
-37	-290	186	-387	31
-8	-119	177	-349	31
-35	-2	20	-12	31
-27	-76	-126	512	31
-76	-22	-52	526	31
21	-26	141	376	31
92	-4	335	399	31
-119	33	454	189	31
-34	136	264	140	31
39	229	-86	-27	31
-31	119	-482	11	31
4	108	-800	329	31
-116	134	-768	444	31
-151	9	-345	-265	31
-4	-66	160	-1199	31
47	181	282	-833	31
14	188	287	-420	31
-74	-276	177	11	31
-67	-350	-26	589	31
35	-22	10	678	31
-66	147	106	557	31
-137	90	300	13	31
-315	24	664	-325	31
-317	10	660	-248	31
196	-28	300	-197	31
433	63	197	301	31
537	141	-197	662	31
500	-28	-575	-87	31
86	-51	-536	143	31
-56	149	-462	-31	31
58	164	-152	-637	31
41	90	134	-294	31
119	17	150	-457	31
84	-112	-250	295	31
-196	-165	-516	574	31
-16	-160	-321	-478	31
232	6	-47	-542	31
-51	248	199	332	31
-526	193	165	783	31
-610	-26	117	435	31
-469	-175	13	188	31
-644	-323	-58	492	31
-206	-340	-59	131	31
291	-127	-110	-519	31
-89	27	-9	-272	31
126	22	41	-433	31
568	64	452	-483	31
477	80	827	-186	31
375	80	705	139	31
29	186	542	860	31
-179	240	185	1755	31
-113	145	-475	1545	31
89	37	-765	-723	31
294	-70	-449	-1504	31
324	-240	-319	-441	31
410	-211	-349	-447	31
255	21	-274	-314	31
-54	66	-245	-26	31
-354	114	-196	-122	31
-320	340	-34	-212	31
21	328	202	-216	31
-23	12	292	2	31
-112	-286	255	-7	31
-17	-448	170	77	31
64	-426	83	-130	31
129	-151	-1	-318	31
74	-12	-11	-85	31
-225	-14	96	-499	31
-427	104	164	-389	31
-219	84	225	-21	31
157	46	344	-490	31
307	45	389	-174	31
-42	39	220	477	31
-227	48	-118	713	31
-70	14	-344	247	31
-17	39	-398	26	31
7	54	-444	-349	31
-101	52	-344	-681	31
-322	66	-112	560	31
-206	24	130	1151	31
239	-21	117	1407	31
484	1	118	984	31
535	36	397	-142	31
372	52	501	-674	31
209	24	521	-793	31
219	-4	418	-332	31
-61	55	-90	198	31
-302	91	-784	954	31
-26	78	-1069	202	31
170	33	-610	-884	31
-52	-55	-69	-221	31
-468	-85	234	-192	31
-1007	-37	314	-93	31
-1195	-19	-11	250	31
-658	-25	-227	51	31
-138	-9	-300	254	31
81	-3	-323	492	31
422	81	82	-160	31
449	157	573	-547	31
419	107	816	44	31
343	-34	836	95	31
-199	-149	502	116	31
-375	-117	46	-96	31
-118	-143	-329	-806	31
88	-128	-744	-969	31
423	240	-532	-486	31
734	340	72	179	31
389	-149	234	690	31
134	-369	117	249	31
345	-99	39	582	31
1	62	-192	1307	31
-303	-2	-505	-426	31
-242	-44	-363	-1089	31
-689	-34	-309	-557	31
-888	4	-217	-280	31
-75	47	204	1453	31
151	129	457	2267	31
-1193	155	399	1053	31
-2244	73	14	-1151	31
-1297	6	216	-2647	31
570	-62	630	-2630	31
1231	-122	333	-1992	31
1861	-139	182	122	31
2337	-77	342	2729	31
